block,blockstratum,measureType,refChangeType,changeintensity,NpixelsEvaluated,stat
539283,fire,overall,ALL,high,20,0.8568353201077615
557332,fire,overall,ALL,high,20,0.591854363333155
913366,fire,overall,ALL,high,20,0.5602409188013456
1377803,fire,overall,ALL,high,20,0.973209513707147
1412057,fire,overall,ALL,high,20,0.8958745094374555
30961,treelossTF,overall,ALL,high,17,0.9995473573578247
35975,treelossTF,overall,ALL,high,20,0.9931794238781336
576420,treelossTF,overall,ALL,high,19,0.9779823575486946
701068,treelossTF,overall,ALL,high,13,0.9920959037658741
723123,treelossTF,overall,ALL,high,20,0.9747933156071834
782693,treelossTF,overall,ALL,high,18,0.9954163398791123
835445,treelossTF,overall,ALL,high,18,0.983523486127631
889432,treelossTF,overall,ALL,high,20,0.9714058510777553
1058298,treelossTF,overall,ALL,high,19,0.9378887248358272
74185,cropnew,overall,ALL,high,15,0.9996895478650667
835151,cropnew,overall,ALL,high,20,0.9918284609599439
857008,cropnew,overall,ALL,high,20,0.9919734252655648
1085866,cropnew,overall,ALL,high,20,0.976852647825075
1415162,cropnew,overall,ALL,high,20,0.9016064711337023
1465798,cropnew,overall,ALL,high,20,0.9507489755260886
1472326,cropnew,overall,ALL,high,20,0.9053366066295748
866187,wetshort,overall,ALL,high,20,0.9061433967303829
1386398,wetshort,overall,ALL,high,20,0.9414967661959016
1466277,wetshort,overall,ALL,high,20,0.9789205572485421
168365,oldcrop_short,overall,ALL,high,20,0.9768993110257183
490359,oldcrop_short,overall,ALL,high,20,0.7470981984798504
529881,oldcrop_short,overall,ALL,high,20,0.9753605529658392
1143507,oldcrop_short,overall,ALL,high,16,0.7571899829086614
1402267,oldcrop_short,overall,ALL,high,20,0.9815840667754241
1473302,oldcrop_short,overall,ALL,high,20,0.967319587236608
116332,gen,overall,ALL,high,10,0.9921205542142627
481818,other,overall,ALL,high,16,0.9894516468605857
819952,other,overall,ALL,high,11,0.9977508956836273
855895,other,overall,ALL,high,15,0.9986735722159125
916424,other,overall,ALL,high,16,0.9099684414183348
1125880,other,overall,ALL,high,16,0.9997892380151995
1159486,other,overall,ALL,high,13,0.9999345166837122
1238088,other,overall,ALL,high,8,None
1455965,other,overall,ALL,high,15,0.9971081563411481
