block,blockstratum,measureType,refChangeType,changeintensity,NpixelsEvaluated,stat
490359,oldcrop_short,overall,VLsub,high,20,0.9915752258026549
529881,oldcrop_short,overall,VLsub,high,20,0.9892924864256994
1143507,oldcrop_short,overall,VLsub,high,16,0.9992564224061599
1402267,oldcrop_short,overall,VLsub,high,20,0.9722228279803663
1473302,oldcrop_short,overall,VLsub,high,20,0.9748704456691346
116332,gen,overall,VLsub,high,10,1.0
315306,gen,overall,VLsub,high,14,1.0
405544,gen,overall,VLsub,high,10,1.0
424369,gen,overall,VLsub,high,13,0.9998938620658507
805113,gen,overall,VLsub,high,10,1.0
806902,gen,overall,VLsub,high,8,None
860973,gen,overall,VLsub,high,11,1.0
290917,other,overall,VLsub,high,10,0.9996683802695951
481818,other,overall,VLsub,high,16,0.9983341512845376
819952,other,overall,VLsub,high,11,0.9979414066205683
855895,other,overall,VLsub,high,15,0.998436295877581
916424,other,overall,VLsub,high,16,0.9838408763982973
1125880,other,overall,VLsub,high,16,0.9977285064140254
1159486,other,overall,VLsub,high,13,0.9998218599661828
1238088,other,overall,VLsub,high,8,None
1455965,other,overall,VLsub,high,16,0.9946459064529004
