block,blockstratum,measureType,refChangeType,changeintensity,NpixelsEvaluated,stat
424369,gen,overall,ALLsub,high,13,0.9816699098210031
805113,gen,overall,ALLsub,high,10,0.8232659852431841
806902,gen,overall,ALLsub,high,8,None
860973,gen,overall,ALLsub,high,11,0.8416546418442068
290917,other,overall,ALLsub,high,10,0.9995469821266059
481818,other,overall,ALLsub,high,16,0.9897412831405162
819952,other,overall,ALLsub,high,11,0.9977830582540961
855895,other,overall,ALLsub,high,15,0.99871153870094
916424,other,overall,ALLsub,high,16,0.9706624415564794
1125880,other,overall,ALLsub,high,16,0.9997929773407362
1159486,other,overall,ALLsub,high,13,0.9999379611737764
1238088,other,overall,ALLsub,high,8,None
1455965,other,overall,ALLsub,high,16,0.9975762934983537
