ID,changetype,conversion,latitude,longitude,MGRS,blockstratum,substratum,refno_mapno,refno_maplow,refno_maphigh,reflow_mapno,reflow_maplow,reflow_maphigh,refhigh_mapno,refhigh_maplow,refhigh_maphigh,userslow,producerslow,usershigh,producershigh,usersall,producersall,overallhigh,overallall
372152_12,noChange,no,39.1172267725813,115.466469068828,50SLJ,waternew,1,158,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
372152_13,noChange,no,39.0974124980861,115.460307300834,50SLJ,waternew,3,149,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
372152_14,noChange,no,39.1490219789258,115.479318275421,50SLJ,waternew,3,140,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
372152_15,noChange,no,39.1055379628769,115.461518278899,50SLJ,waternew,3,147,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
372152_16,noChange,no,39.1364683879562,115.470216817025,50SLJ,waternew,1,160,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
372152_17,Built-up growth,human,39.0770526188438,115.393817064623,50SLJ,waternew,2,71,0,0,0,0,0,17,0,39,NA,NA,1.0,0.6964285714285714,1.0,0.6964285714285714,0.8661417322834646,0.8661417322834646
372152_18,Crop cycle change,no,39.0644976869705,115.424614855938,50SLJ,waternew,3,89,0,0,13,22,0,0,0,0,1.0,0.6285714285714286,NA,NA,1.0,0.6285714285714286,1.0,0.8951612903225806
372152_19,noChange,no,39.1166612857232,115.384590067396,50SLJ,waternew,4,160,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
372152_20,Plantation clearing,no,39.0687748792396,115.441164346012,50SLJ,waternew,2,40,0,0,0,0,0,8,0,48,NA,NA,1.0,0.8571428571428571,1.0,0.8571428571428571,0.9166666666666666,0.9166666666666666
405544_1,noChange,no,42.4715141011291,99.2269369816523,47TNH,gen,2,186,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
405544_2,noChange,no,42.4579111356446,99.2703072702837,47TNH,gen,4,186,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
405544_3,noChange,no,42.4049834064258,99.2584139527048,47TNH,gen,4,186,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
405544_4,noChange,no,42.4772047966222,99.2181979951073,47TNH,gen,2,186,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
405544_5,noChange,no,42.4579891341516,99.2349152681434,47TNH,gen,2,186,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
405544_6,noChange,no,42.4590735629923,99.2330949426047,47TNH,gen,2,186,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
405544_7,noChange,no,42.4609489561528,99.2407645190543,47TNH,gen,2,186,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
405544_8,noChange,no,42.4588033868963,99.2330939405394,47TNH,gen,2,186,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
405544_9,noChange,no,42.4699009246949,99.2229168284752,47TNH,gen,2,186,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
405544_10,noChange,no,42.4793549335906,99.2240453636824,47TNH,gen,2,186,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
423727_1,Built-up growth,human,44.1637294290001,128.231864855043,52TDP,builtnewalert,1,103,0,0,0,55,0,0,0,0,1.0,1.0,NA,NA,1.0,1.0,1.0,1.0
423727_2,Built-up growth,human,44.1407955862184,128.158648057129,52TDP,builtnewalert,1,85,0,0,22,55,0,0,0,0,1.0,0.7142857142857143,NA,NA,1.0,0.7142857142857143,1.0,0.8641975308641975
423727_3,Built-up growth,human,44.1080700086011,128.152739724767,52TDP,builtnewalert,2,83,0,0,108,0,0,0,0,0,NA,0.0,NA,NA,NA,0.0,1.0,0.43455497382198954
423727_4,Built-up growth,human,44.1067187492435,128.189869860714,52TDP,builtnewalert,2,63,0,0,107,0,0,0,0,0,NA,0.0,NA,NA,NA,0.0,1.0,0.37058823529411766
423727_5,storm damage,natural,44.1588399664334,128.188781799642,52TDP,builtnewalert,3,0,0,0,0,0,0,83,0,78,NA,NA,1.0,0.484472049689441,1.0,0.484472049689441,0.484472049689441,0.484472049689441
423727_6,Storm damage,natural,44.1773702330404,128.21217195074,52TDP,builtnewalert,3,1,0,0,0,0,0,0,0,47,NA,NA,1.0,NA,1.0,NA,1.0,1.0
423727_7,noChange,no,44.1537896398853,128.126575300541,52TDP,builtnewalert,4,191,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
423727_8,Built-up growth,human,44.1086092611895,128.189844037433,52TDP,builtnewalert,1,74,0,0,8,5,0,0,0,0,1.0,0.38461538461538464,NA,NA,1.0,0.38461538461538464,1.0,0.9080459770114943
423727_9,noChange,no,44.17331616133,128.173572226113,52TDP,builtnewalert,2,110,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
423727_10,Built-up growth,human,44.1210133774419,128.114310148334,52TDP,builtnewalert,2,126,0,0,65,0,0,0,0,0,NA,0.0,NA,NA,NA,0.0,1.0,0.6596858638743456
423727_11,Storm damage,natural,44.1798651958563,128.221521733315,52TDP,builtnewalert,1,0,0,0,0,0,0,0,0,75,NA,NA,1.0,NA,1.0,NA,1.0,1.0
423727_12,Storm damage,natural,44.176560019093,128.212182739001,52TDP,builtnewalert,3,0,0,0,0,0,0,0,0,43,NA,NA,1.0,NA,1.0,NA,1.0,1.0
423727_13,Storm damage,natural,44.1781933721143,128.214037538158,52TDP,builtnewalert,3,0,0,0,10,0,0,0,0,74,NA,0.0,1.0,NA,1.0,0.8809523809523809,1.0,0.8809523809523809
423727_14,Built-up growth,human,44.1736537121438,128.18294953064,52TDP,builtnewalert,4,83,0,0,105,0,0,0,0,0,NA,0.0,NA,NA,NA,0.0,1.0,0.44148936170212766
423727_15,Built-up growth,human,44.1669246921989,128.225069100263,52TDP,builtnewalert,2,102,0,0,84,0,0,0,0,0,NA,0.0,NA,NA,NA,0.0,1.0,0.5483870967741935
423727_16,Built-up growth,human,44.1547279825105,128.218851003637,52TDP,builtnewalert,2,86,0,0,34,0,0,0,0,0,NA,0.0,NA,NA,NA,0.0,1.0,0.7166666666666667
423727_17,Storm damage,natural,44.1834041887923,128.225603930614,52TDP,builtnewalert,1,0,0,0,9,0,0,0,0,47,NA,0.0,1.0,NA,1.0,0.8392857142857143,1.0,0.8392857142857143
423727_18,Storm damage,natural,44.1488420153766,128.1881685099,52TDP,builtnewalert,3,0,0,0,6,0,0,0,0,75,NA,0.0,1.0,NA,1.0,0.9259259259259259,1.0,0.9259259259259259
423727_19,Storm damage,natural,44.1801403801304,128.222268756272,52TDP,builtnewalert,1,7,0,0,4,0,0,0,12,29,1.0,0.0,1.0,1.0,1.0,0.9111111111111111,0.7692307692307693,0.9230769230769231
423727_20,Storm damage,natural,44.1828589542297,128.224860389782,52TDP,builtnewalert,3,21,0,0,2,0,0,0,0,48,NA,0.0,1.0,NA,1.0,0.96,1.0,0.971830985915493
424369_1,Crop cycle change,no,44.2340167490209,85.2031384396242,45TUK,gen,3,61,0,0,5,0,0,4,76,0,1.0,0.0,NA,0.95,1.0,0.8941176470588236,0.4520547945205479,0.9383561643835616
424369_2,noChange,human,44.1958634481137,85.1986673530614,45TUK,gen,2,131,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
424369_3,noChange,human,44.2070950747333,85.191566189637,45TUK,gen,2,127,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
424369_4,noChange,no,44.275884746661,85.1526162363265,45TUK,gen,4,127,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
424369_5,noChange,human,44.201820369027,85.1996121629411,45TUK,gen,2,127,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
424369_6,noChange,no,44.2419628411884,85.1762210674302,45TUK,gen,2,122,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
424369_7,noChange,human,44.1930271293944,85.1563336676362,45TUK,gen,2,131,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
424369_8,noChange,no,44.2450614931674,85.2012992370141,45TUK,gen,2,131,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
424369_9,noChange,human,44.2008512956104,85.1726093560183,45TUK,gen,2,127,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
424369_10,noChange,no,44.2282664974791,85.16424860935,45TUK,gen,4,122,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
424369_11,noChange,no,44.2457289165172,85.1584451498105,45TUK,gen,2,127,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
424369_12,noChange,no,44.2502939168221,85.0910410236371,45TUK,gen,3,122,2,0,0,0,0,0,0,0,0.0,NA,NA,NA,0.0,NA,1.0,0.9838709677419355
424369_13,Natural browning,no,44.2089108296772,85.0874971258743,45TUK,gen,3,59,0,0,32,47,0,0,0,0,1.0,0.5949367088607594,NA,NA,1.0,0.5949367088607594,1.0,0.7681159420289855
481818_1,Crop cycle change,no,49.3180793003628,0.532552930450764,31UCQ,other,3,116,0,0,0,0,0,23,0,0,NA,NA,NA,0.0,NA,0.0,0.8345323741007195,0.8345323741007195
481818_2,noChange,no,49.2983812938601,0.433666600353926,31UCQ,other,3,162,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
481818_3,Crop cycle change,no,49.2761035284626,0.500823751608342,31UCQ,other,3,49,0,0,32,59,0,0,0,0,1.0,0.6483516483516484,NA,NA,1.0,0.6483516483516484,1.0,0.7714285714285715
481818_4,Crop cycle change,no,49.2509412395272,0.460865802085117,31UCQ,other,2,48,0,0,0,0,0,0,0,7,NA,NA,1.0,NA,1.0,NA,1.0,1.0
481818_5,Crop cycle change,no,49.2743505976154,0.532261260023584,31UCQ,other,2,30,0,0,0,0,0,0,0,68,NA,NA,1.0,NA,1.0,NA,1.0,1.0
481818_6,Crop cycle change,no,49.2727800935219,0.484492819672026,31UCQ,other,2,67,0,0,0,0,0,6,0,44,NA,NA,1.0,0.88,1.0,0.88,0.9487179487179487,0.9487179487179487
481818_7,Crop cycle change,no,49.2357089100507,0.530066411888517,31UCQ,other,2,44,0,0,0,0,0,0,0,42,NA,NA,1.0,NA,1.0,NA,1.0,1.0
481818_8,noChange,no,49.2518852669493,0.529258971745359,31UCQ,other,4,167,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
481818_9,Crop cycle change,no,49.24279617133,0.446443608891414,31UCQ,other,3,110,0,0,0,0,0,4,0,0,NA,NA,NA,0.0,NA,0.0,0.9649122807017544,0.9649122807017544
481818_10,Crop cycle change,no,49.2442623907706,0.451727040955453,31UCQ,other,2,127,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
481818_11,noChange,no,49.3104227154973,0.502802138502334,31UCQ,other,4,159,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
481818_12,Crop cycle change,no,49.2343432592154,0.529310242762104,31UCQ,other,2,84,0,0,0,0,0,0,0,42,NA,NA,1.0,NA,1.0,NA,1.0,1.0
481818_13,Crop cycle change,no,49.249989848918,0.491423639742605,31UCQ,other,3,68,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
481818_14,Crop cycle change,no,49.2401228707707,0.472138085923128,31UCQ,other,2,33,0,0,0,0,0,0,0,43,NA,NA,1.0,NA,1.0,NA,1.0,1.0
481818_15,Crop cycle change,no,49.2627307151781,0.456961442306036,31UCQ,other,3,138,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
481818_16,Crop cycle change,no,49.2797338875347,0.531579976493641,31UCQ,other,2,13,0,0,0,0,0,0,0,84,NA,NA,1.0,NA,1.0,NA,1.0,1.0
490359_1,Crop cycle change,no,49.952619941607,35.7865278581783,36UXA,oldcrop_short,3,84,0,0,10,14,0,0,0,0,1.0,0.5833333333333334,NA,NA,1.0,0.5833333333333334,1.0,0.9074074074074074
490359_2,Crop cycle change,no,50.0316708679332,35.7307724526323,36UXA,oldcrop_short,1,73,0,0,0,0,0,0,0,38,NA,NA,1.0,NA,1.0,NA,1.0,1.0
490359_3,Crop cycle change,no,49.9596481903045,35.7748020303618,36UXA,oldcrop_short,2,79,0,0,15,8,0,0,0,0,1.0,0.34782608695652173,NA,NA,1.0,0.34782608695652173,1.0,0.8529411764705882
490359_4,Crop cycle change; backyard actually,no,49.9783788518641,35.8591618301506,36UXA,oldcrop_short,3,72,0,0,23,5,0,0,0,0,1.0,0.17857142857142858,NA,NA,1.0,0.17857142857142858,1.0,0.77
490359_5,Crop cycle change,no,50.0368867146585,35.7725502000575,36UXA,oldcrop_short,1,57,0,0,0,0,0,2,0,51,NA,NA,1.0,0.9622641509433962,1.0,0.9622641509433962,0.9818181818181818,0.9818181818181818
490359_6,noChange,no,49.9881541547401,35.7902562584209,36UXA,oldcrop_short,2,142,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
490359_7,noChange,no,50.0252517727298,35.7283137171403,36UXA,oldcrop_short,2,107,20,0,0,0,0,0,0,0,0.0,NA,NA,NA,0.0,NA,1.0,0.84251968503937
490359_8,Natural browning,no,49.9760049857649,35.8569286282564,36UXA,oldcrop_short,3,35,0,0,43,0,0,0,0,0,NA,0.0,NA,NA,NA,0.0,1.0,0.44871794871794873
490359_9,Crop cycle change,no,49.9699767372615,35.7942254920052,36UXA,oldcrop_short,1,79,0,0,3,14,6,0,0,0,1.0,0.8695652173913043,1.0,NA,1.0,0.8695652173913043,0.9411764705882353,0.9705882352941176
490359_10,Natural browning,no,49.9707256979742,35.8411336537218,36UXA,oldcrop_short,3,89,0,0,24,6,0,0,0,0,1.0,0.2,NA,NA,1.0,0.2,1.0,0.7983193277310925
490359_11,Crop cycle change,no,50.0220899881423,35.7365120465031,36UXA,oldcrop_short,2,50,0,0,2,75,0,0,0,0,1.0,0.974025974025974,NA,NA,1.0,0.974025974025974,1.0,0.984251968503937
490359_12,Crop cycle change,no,49.9732450523717,35.7249515676593,36UXA,oldcrop_short,1,90,0,0,0,0,0,3,0,29,NA,NA,1.0,0.90625,1.0,0.90625,0.9754098360655737,0.9754098360655737
490359_13,Crop cycle change,no,49.9537937111927,35.8602144567643,36UXA,oldcrop_short,3,58,0,0,27,13,0,0,0,0,1.0,0.325,NA,NA,1.0,0.325,1.0,0.7244897959183674
490359_14,Crop cycle change,no,50.03885840781,35.8250422421037,36UXA,oldcrop_short,2,93,0,0,12,5,0,0,0,0,1.0,0.29411764705882354,NA,NA,1.0,0.29411764705882354,1.0,0.8909090909090909
490359_15,Natural browning,no,50.0293893183848,35.837054704598,36UXA,oldcrop_short,3,96,0,0,1,14,0,0,0,0,1.0,0.9333333333333333,NA,NA,1.0,0.9333333333333333,1.0,0.990990990990991
490359_16,noChange,no,49.971673120989,35.824451693647,36UXA,oldcrop_short,4,138,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
490359_17,noChange,no,50.016196419199,35.7231934654291,36UXA,oldcrop_short,2,133,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
490359_18,noChange,no,49.9568508839162,35.8235838557712,36UXA,oldcrop_short,4,132,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
490359_19,Crop cycle change,no,49.9890612707235,35.7409149765263,36UXA,oldcrop_short,1,48,0,0,4,0,67,0,0,0,NA,0.9436619718309859,1.0,NA,1.0,0.9436619718309859,0.4369747899159664,0.9663865546218487
490359_20,Crop cycle change,no,50.0305928143019,35.7307112756316,36UXA,oldcrop_short,1,61,0,0,5,0,0,7,0,38,NA,0.0,1.0,0.8444444444444444,1.0,0.76,0.9369369369369369,0.8918918918918919
529881_1,Crop cycle change,no,53.5875401377365,42.7364651958537,38ULE,oldcrop_short,3,86,0,0,28,0,0,0,0,0,NA,0.0,NA,NA,NA,0.0,1.0,0.7543859649122807
529881_2,noChange,no,53.6386809714544,42.8031661240897,38ULE,oldcrop_short,4,148,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
529881_3,noChange,no,53.5601421478993,42.7424588395094,38ULE,oldcrop_short,3,146,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
529881_4,noChange,no,53.5800084075093,42.695170921015,38ULE,oldcrop_short,2,141,16,0,0,0,0,0,0,0,0.0,NA,NA,NA,0.0,NA,1.0,0.8980891719745223
529881_5,Crop cycle change,no,53.577991259589,42.6884825853544,38ULE,oldcrop_short,3,45,0,0,2,68,0,0,0,0,1.0,0.9714285714285714,NA,NA,1.0,0.9714285714285714,1.0,0.9826086956521739
529881_6,Crop cycle change,no,53.5976244469803,42.7277644622003,38ULE,oldcrop_short,2,74,0,0,13,31,0,0,0,0,1.0,0.7045454545454546,NA,NA,1.0,0.7045454545454546,1.0,0.8898305084745762
529881_7,Crop cycle change,no,53.6008061011215,42.7248729419195,38ULE,oldcrop_short,2,85,0,0,53,0,0,0,0,0,NA,0.0,NA,NA,NA,0.0,1.0,0.6159420289855072
529881_8,Crop cycle change,no,53.6014497374248,42.6881083081547,38ULE,oldcrop_short,2,66,0,0,8,16,0,0,0,0,1.0,0.6666666666666666,NA,NA,1.0,0.6666666666666666,1.0,0.9111111111111111
529881_9,Crop cycle change,no,53.5815102679379,42.8183701566554,38ULE,oldcrop_short,2,37,0,0,22,31,0,0,0,0,1.0,0.5849056603773585,NA,NA,1.0,0.5849056603773585,1.0,0.7555555555555555
529881_10,Crop cycle change,no,53.6248092289343,42.7390075460061,38ULE,oldcrop_short,1,62,0,0,0,0,0,16,0,29,NA,NA,1.0,0.6444444444444445,1.0,0.6444444444444445,0.8504672897196262,0.8504672897196262
529881_11,Crop cycle change,no,53.6255702432898,42.7507633724723,38ULE,oldcrop_short,1,62,0,0,4,0,0,0,0,29,NA,0.0,1.0,NA,1.0,0.8787878787878788,1.0,0.9578947368421052
529881_12,Crop cycle change,no,53.6100962439048,42.7311765672072,38ULE,oldcrop_short,3,74,0,0,19,29,0,0,0,0,1.0,0.6041666666666666,NA,NA,1.0,0.6041666666666666,1.0,0.8442622950819673
529881_13,Crop cycle change,no,53.5905040384473,42.7363067273353,38ULE,oldcrop_short,3,62,0,0,22,29,0,0,0,0,1.0,0.5686274509803921,NA,NA,1.0,0.5686274509803921,1.0,0.8053097345132744
529881_14,Variable water,no,53.6355252564977,42.7638481773271,38ULE,oldcrop_short,3,0,0,0,44,46,0,0,0,0,1.0,0.5111111111111111,NA,NA,1.0,0.5111111111111111,1.0,0.5111111111111111
529881_15,Crop cycle change,no,53.6368101944868,42.7460807372401,38ULE,oldcrop_short,1,56,0,0,8,0,0,2,0,29,NA,0.0,1.0,0.9354838709677419,1.0,0.7435897435897436,0.9789473684210527,0.8947368421052632
529881_16,Crop cycle change,no,53.5897093679631,42.7948282554122,38ULE,oldcrop_short,1,47,0,0,6,0,42,0,0,0,NA,0.875,1.0,NA,1.0,0.875,0.5578947368421052,0.9368421052631579
529881_17,Crop cycle change,no,53.6306684087762,42.7350640319445,38ULE,oldcrop_short,1,62,0,0,2,0,0,0,0,29,NA,0.0,1.0,NA,1.0,0.9354838709677419,1.0,0.978494623655914
529881_18,noChange,no,53.601052648596,42.7665770188908,38ULE,oldcrop_short,4,137,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
529881_19,Crop cycle change,no,53.5895858227502,42.8175007341974,38ULE,oldcrop_short,2,38,0,0,13,42,0,0,0,0,1.0,0.7636363636363637,NA,NA,1.0,0.7636363636363637,1.0,0.8602150537634409
529881_20,Crop cycle change,no,53.5906967095322,42.8192567934328,38ULE,oldcrop_short,1,38,0,0,13,0,32,0,0,0,NA,0.7111111111111111,1.0,NA,1.0,0.7111111111111111,0.6144578313253012,0.8433734939759037
539283_1,Fire,natural,54.5068063295494,126.576087031552,52UCF,fire,1,27,0,0,7,43,0,0,0,0,1.0,0.86,NA,NA,1.0,0.86,1.0,0.9090909090909091
539283_2,Fire,natural,54.5221632560477,126.535305209755,52UCF,fire,2,33,0,0,0,0,0,1,0,26,NA,NA,1.0,0.9629629629629629,1.0,0.9629629629629629,0.9833333333333333,0.9833333333333333
539283_3,Fire,natural,54.4837128968104,126.554294304254,52UCF,fire,1,27,0,0,0,0,0,7,0,26,NA,NA,1.0,0.7878787878787878,1.0,0.7878787878787878,0.8833333333333333,0.8833333333333333
539283_4,Fire,natural,54.4984064037165,126.601142122759,52UCF,fire,3,30,0,0,20,26,0,0,0,0,1.0,0.5652173913043478,NA,NA,1.0,0.5652173913043478,1.0,0.7368421052631579
539283_5,noChange,no,54.5330419586548,126.634354970891,52UCF,fire,3,94,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
539283_6,Fire,natural,54.4950134458548,126.634236046066,52UCF,fire,1,44,0,0,0,0,0,2,0,26,NA,NA,1.0,0.9285714285714286,1.0,0.9285714285714286,0.9722222222222222,0.9722222222222222
539283_7,Fire,natural,54.4773856434651,126.60190991413,52UCF,fire,2,30,0,0,0,0,0,1,0,0,NA,NA,NA,0.0,NA,0.0,0.967741935483871,0.967741935483871
539283_8,Fire,natural,54.478778430833,126.604144038908,52UCF,fire,2,30,0,0,0,0,0,1,0,0,NA,NA,NA,0.0,NA,0.0,0.967741935483871,0.967741935483871
539283_9,Fire,natural,54.4927431910905,126.574139825538,52UCF,fire,1,24,0,0,0,0,0,7,0,26,NA,NA,1.0,0.7878787878787878,1.0,0.7878787878787878,0.8771929824561403,0.8771929824561403
539283_10,Fire,no,54.4639253169461,126.630475038388,52UCF,fire,3,51,0,0,3,46,0,0,0,0,1.0,0.9387755102040817,NA,NA,1.0,0.9387755102040817,1.0,0.97
539283_11,Fire,natural,54.4930118502139,126.587559411572,52UCF,fire,1,24,0,0,0,0,0,7,0,24,NA,NA,1.0,0.7741935483870968,1.0,0.7741935483870968,0.8727272727272727,0.8727272727272727
539283_12,Fire,natural,54.4891431656468,126.61002318218,52UCF,fire,3,58,0,0,22,8,0,0,0,0,1.0,0.26666666666666666,NA,NA,1.0,0.26666666666666666,1.0,0.75
539283_13,Fire,natural,54.5196016097994,126.541949944893,52UCF,fire,2,30,0,0,1,0,26,0,0,0,NA,0.9629629629629629,1.0,NA,1.0,0.9629629629629629,0.543859649122807,0.9824561403508771
539283_14,noChange,no,54.5199842206077,126.601267732078,52UCF,fire,4,114,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
539283_15,noChange,no,54.494936501798,126.50960848986,52UCF,fire,4,117,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
539283_16,Fire,natural,54.4967175752939,126.624870984198,52UCF,fire,3,41,0,0,9,26,0,0,0,0,1.0,0.7428571428571429,NA,NA,1.0,0.7428571428571429,1.0,0.881578947368421
539283_17,Fire,natural,54.4926229234386,126.528281033288,52UCF,fire,1,34,0,0,0,0,0,0,0,26,NA,NA,1.0,NA,1.0,NA,1.0,1.0
539283_18,Fire,natural,54.5206790731551,126.541885198806,52UCF,fire,2,30,0,0,1,0,0,0,0,0,NA,0.0,NA,NA,NA,0.0,1.0,0.967741935483871
539283_19,Fire,natural,54.4836364443187,126.604323091297,52UCF,fire,2,30,0,0,0,0,0,1,0,0,NA,NA,NA,0.0,NA,0.0,0.967741935483871,0.967741935483871
539283_20,Drought,no,54.4953253099171,126.568426997102,52UCF,fire,3,81,0,0,18,59,0,0,0,0,1.0,0.7662337662337663,NA,NA,1.0,0.7662337662337663,1.0,0.8860759493670886
557332_1,Fire,no,56.4355224187291,126.754486406887,52VCH,fire,3,70,0,0,0,0,0,0,50,0,1.0,NA,NA,1.0,1.0,1.0,0.5833333333333334,1.0
557332_2,noChange,no,56.4816818888803,126.713267950363,52VCH,fire,4,167,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
557332_3,Fire,natural,56.5017630419917,126.662333420546,52VCH,fire,1,34,0,0,0,0,0,4,0,26,NA,NA,1.0,0.8666666666666667,1.0,0.8666666666666667,0.9375,0.9375
557332_4,Fire,natural,56.4439815473194,126.672211476507,52VCH,fire,2,22,0,0,9,0,26,0,0,0,NA,0.7428571428571429,1.0,NA,1.0,0.7428571428571429,0.543859649122807,0.8421052631578947
557332_5,Fire,natural,56.4493284535188,126.713265168382,52VCH,fire,2,20,0,0,0,0,0,0,0,47,NA,NA,1.0,NA,1.0,NA,1.0,1.0
557332_6,Fire,natural,56.4670446356427,126.768211070132,52VCH,fire,1,17,0,0,0,0,0,9,0,0,NA,NA,NA,0.0,NA,0.0,0.6538461538461539,0.6538461538461539
557332_7,Fire,natural,56.4502576365641,126.676209179978,52VCH,fire,1,22,0,0,0,0,0,8,29,0,1.0,NA,NA,0.7837837837837838,1.0,0.7837837837837838,0.3728813559322034,0.864406779661017
557332_8,Fire,natural,56.4347859502141,126.628001712663,52VCH,fire,3,22,0,0,29,1,0,0,0,0,1.0,0.03333333333333333,NA,NA,1.0,0.03333333333333333,1.0,0.4423076923076923
557332_9,Fire,natural,56.4528341431309,126.742753715385,52VCH,fire,1,22,0,0,0,0,0,9,0,0,NA,NA,NA,0.0,NA,0.0,0.7096774193548387,0.7096774193548387
557332_10,Fire,natural,56.4496067291314,126.713735279456,52VCH,fire,2,20,0,0,0,0,0,0,0,63,NA,NA,1.0,NA,1.0,NA,1.0,1.0
557332_11,Fire,no,56.4318765871504,126.776598384678,52VCH,fire,2,70,0,0,0,0,0,5,0,11,NA,NA,1.0,0.6875,1.0,0.6875,0.9418604651162791,0.9418604651162791
557332_12,Fire,natural,56.4899917803985,126.638689753325,52VCH,fire,1,42,0,0,0,0,0,0,0,11,NA,NA,1.0,NA,1.0,NA,1.0,1.0
557332_13,Fire,no,56.4359906025811,126.750565562974,52VCH,fire,3,70,0,0,26,0,0,17,33,0,1.0,0.0,NA,0.66,1.0,0.4342105263157895,0.6575342465753424,0.7054794520547946
557332_14,Fire,no,56.4340206214696,126.687419633123,52VCH,fire,3,75,0,0,0,0,0,9,26,0,1.0,NA,NA,0.7428571428571429,1.0,0.7428571428571429,0.6818181818181818,0.9181818181818182
557332_15,noChange,no,56.5144929881742,126.708853437766,52VCH,fire,4,86,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
557332_16,Fire,no,56.4523918655972,126.618140376551,52VCH,fire,2,75,0,0,0,0,0,8,0,47,NA,NA,1.0,0.8545454545454545,1.0,0.8545454545454545,0.9384615384615385,0.9384615384615385
557332_17,Fire,natural,56.45202784917,126.655652503844,52VCH,fire,3,22,0,0,0,0,0,8,0,0,NA,NA,NA,0.0,NA,0.0,0.7333333333333333,0.7333333333333333
557332_18,Fire,no,56.4460263767794,126.666244887916,52VCH,fire,2,75,0,0,0,0,0,9,0,26,NA,NA,1.0,0.7428571428571429,1.0,0.7428571428571429,0.9181818181818182,0.9181818181818182
557332_19,Fire,natural,56.4307617125533,126.686157758992,52VCH,fire,3,22,0,0,49,5,0,0,0,0,1.0,0.09259259259259259,NA,NA,1.0,0.09259259259259259,1.0,0.35526315789473684
