block,blockstratum,measureType,refChangeType,changeintensity,NpixelsEvaluated,stat
490359,oldcrop_short,overall,VL,all,20,0.7612420629634429
529881,oldcrop_short,overall,VL,all,20,0.9663201257933277
1143507,oldcrop_short,overall,VL,all,16,0.9169805938332872
1402267,oldcrop_short,overall,VL,all,20,0.9869228000874977
1473302,oldcrop_short,overall,VL,all,20,0.9417071604195086
481818,other,overall,VL,all,16,0.9946406697227025
819952,other,overall,VL,all,11,0.9973097110325503
855895,other,overall,VL,all,15,0.9961508987740088
916424,other,overall,VL,all,16,0.994569008988386
1125880,other,overall,VL,all,16,0.996499362552322
1159486,other,overall,VL,all,13,0.9901203817222937
1238088,other,overall,VL,all,8,None
1455965,other,overall,VL,all,15,0.9927880290070671
