ID,changetype,conversion,latitude,longitude,MGRS,blockstratum,substratum,refno_mapno,refno_maplow,refno_maphigh,reflow_mapno,reflow_maplow,reflow_maphigh,refhigh_mapno,refhigh_maplow,refhigh_maphigh,userslow,producerslow,usershigh,producershigh,usersall,producersall,overallhigh,overallall
40284_3,Variable water,FALSE,6.26511308549051,101.911804586948,47NRG,treelosswet,3,32,0,0,5,44,0,0,0,0,1.0,0.8979591836734694,NA,NA,1.0,0.8979591836734694,1.0,0.9382716049382716
40284_4,Natural browning,FALSE,6.29635375263118,101.947463520928,47NRG,treelosswet,3,31,0,0,0,10,0,0,0,0,1.0,1.0,NA,NA,1.0,1.0,1.0,1.0
40284_5,Clear cut,FALSE,6.21696610287039,101.991163468592,47NRG,treelosswet,2,33,0,0,0,0,0,0,0,37,NA,NA,1.0,NA,1.0,NA,1.0,1.0
40284_6,Fire,FALSE,6.21429575979637,101.984106975075,47NRG,treelosswet,3,43,0,0,0,8,0,10,38,0,1.0,1.0,NA,0.7916666666666666,1.0,0.8214285714285714,0.5151515151515151,0.898989898989899
40284_7,Clear cut,FALSE,6.29848056699891,101.954789159837,47NRG,treelosswet,2,13,0,0,0,0,12,1,0,45,NA,NA,1.0,0.9782608695652174,1.0,0.9827586206896551,0.8169014084507042,0.9859154929577465
40284_8,Variable water,FALSE,6.22849648773142,101.916477331798,47NRG,treelosswet,2,41,0,0,0,0,0,0,11,37,1.0,NA,1.0,1.0,1.0,1.0,0.8764044943820225,1.0
40284_9,Fire,FALSE,6.22416382171071,101.96439198131,47NRG,treelosswet,3,47,5,0,2,19,0,0,0,0,0.7916666666666666,0.9047619047619048,NA,NA,0.7916666666666666,0.9047619047619048,1.0,0.9041095890410958
40284_10,Fire,FALSE,6.2164516526086,101.986285731159,47NRG,treelosswet,1,43,0,0,4,0,17,6,0,35,NA,0.8095238095238095,1.0,0.8536585365853658,1.0,0.8387096774193549,0.780952380952381,0.9047619047619048
40284_11,Built-up growth,FALSE,6.25384727690533,101.987310003699,47NRG,treelosswet,2,36,12,28,0,0,0,0,2,25,0.14285714285714285,NA,0.4716981132075472,1.0,0.40298507462686567,1.0,0.7087378640776699,0.6116504854368932
40284_12,Fire,FALSE,6.2175372497409,101.986021034796,47NRG,treelosswet,1,43,0,0,0,20,0,10,2,0,1.0,1.0,NA,0.16666666666666666,1.0,0.6875,0.84,0.8666666666666667
40284_13,noChange,FALSE,6.28410960330503,101.907576085959,47NRG,treelosswet,4,101,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
40284_14,Clear cut,FALSE,6.27930882434113,101.989892659939,47NRG,treelosswet,1,28,0,0,3,0,0,0,33,0,1.0,0.0,NA,1.0,1.0,0.9166666666666666,0.484375,0.953125
40284_15,Plantation clearing,TRUE,6.23231492337231,101.912164832626,47NRG,treelosswet,1,52,0,0,0,0,0,0,0,58,NA,NA,1.0,NA,1.0,NA,1.0,1.0
40284_16,Fire,FALSE,6.22266049270317,101.990654030208,47NRG,treelosswet,1,41,0,0,40,0,0,0,0,0,NA,0.0,NA,NA,NA,0.0,1.0,0.5061728395061729
40284_17,noChange,FALSE,6.25916687812288,101.957275907987,47NRG,treelosswet,4,65,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1.0,1.0
40284_18,Clear cut,FALSE,6.27148787012123,101.935134606246,47NRG,treelosswet,2,26,0,0,0,0,0,2,0,79,NA,NA,1.0,0.9753086419753086,1.0,0.9753086419753086,0.9813084112149533,0.9813084112149533
