block,blockstratum,measureType,refChangeType,changeintensity,NpixelsEvaluated,stat
701068,treelossTF,overall,ALLsub,high,14,0.9904207078022736
723123,treelossTF,overall,ALLsub,high,20,0.9902961787292467
782693,treelossTF,overall,ALLsub,high,18,0.9954673089056304
835445,treelossTF,overall,ALLsub,high,19,0.9789470610082404
889432,treelossTF,overall,ALLsub,high,20,0.9717055191626756
1058298,treelossTF,overall,ALLsub,high,20,0.9498266433547052
74185,cropnew,overall,ALLsub,high,16,0.9997315272418029
254365,cropnew,overall,ALLsub,high,10,0.9530333699025964
835151,cropnew,overall,ALLsub,high,20,0.991061243890239
857008,cropnew,overall,ALLsub,high,20,0.9916924207421113
1085866,cropnew,overall,ALLsub,high,20,0.979174401726074
1415162,cropnew,overall,ALLsub,high,20,0.8924483088324059
1465798,cropnew,overall,ALLsub,high,20,0.9497583682866457
1472326,cropnew,overall,ALLsub,high,20,0.9027371394295469
866187,wetshort,overall,ALLsub,high,20,0.9093515701576913
1386398,wetshort,overall,ALLsub,high,20,0.9401036217522081
1466277,wetshort,overall,ALLsub,high,20,0.9778302213942377
168365,oldcrop_short,overall,ALLsub,high,20,0.9797851150289593
490359,oldcrop_short,overall,ALLsub,high,20,0.7397750977424083
529881,oldcrop_short,overall,ALLsub,high,20,0.9734124593204161
1143507,oldcrop_short,overall,ALLsub,high,16,0.7508276247277718
1402267,oldcrop_short,overall,ALLsub,high,20,0.976837728579451
1473302,oldcrop_short,overall,ALLsub,high,20,0.9714371661262275
116332,gen,overall,ALLsub,high,10,1.0
315306,gen,overall,ALLsub,high,14,0.9922483802825425
405544,gen,overall,ALLsub,high,10,0.9957169468886007
424369,gen,overall,ALLsub,high,13,0.8513921540517517
805113,gen,overall,ALLsub,high,10,0.8254784713109391
806902,gen,overall,ALLsub,high,8,None
860973,gen,overall,ALLsub,high,11,0.8168238026072069
290917,other,overall,ALLsub,high,10,0.9995566229218614
481818,other,overall,ALLsub,high,16,0.9894818942136955
819952,other,overall,ALLsub,high,11,0.9977830582540961
855895,other,overall,ALLsub,high,15,0.9988182258232988
916424,other,overall,ALLsub,high,16,0.8988807150605256
1125880,other,overall,ALLsub,high,16,0.9999074843793766
1159486,other,overall,ALLsub,high,13,0.9999290737819452
1238088,other,overall,ALLsub,high,8,None
1455965,other,overall,ALLsub,high,16,0.9975718444780949
