ID,Block,subID,blockStratum,substratum,zone,x,y,centx,centy,long,lat,MGRS
1344822_16,1344822,16,waternew,3,17,641588.3543,-234445.6725,641595,-234435,-79.7267606,-2.120470535,17MPT
1344822_17,1344822,17,waternew,2,17,640857.0149,-230132.3445,640845,-230145,-79.73353484,-2.081673193,17MPT
1344822_18,1344822,18,waternew,2,17,640204.8952,-229690.7361,640215,-229695,-79.73920205,-2.077607513,17MPT
1344822_19,1344822,19,waternew,1,17,642093.4376,-229794.7578,642105,-229785,-79.72220954,-2.078407825,17MPT
1344822_20,1344822,20,waternew,3,17,642810.9961,-232138.4865,642825,-232125,-79.71571929,-2.099567621,17MPT
1348771_1,1348771,1,builtnewalert,4,22,750484.6598,-333264.5105,750495,-333255,-48.74635198,-3.012691217,22MGB
1348771_2,1348771,2,builtnewalert,2,22,750897.972,-337273.6965,750885,-337275,-48.74276973,-3.049024692,22MGB
1348771_3,1348771,3,builtnewalert,1,22,751142.3978,-328539.5449,751155,-328545,-48.74050442,-2.970100532,22MGB
1348771_4,1348771,4,builtnewalert,2,22,751080.2168,-338339.7259,751095,-338325,-48.74086149,-3.058512686,22MGB
1348771_5,1348771,5,builtnewalert,2,22,752235.6564,-334387.4289,752235,-334395,-48.73068444,-3.022964078,22MGB
1348771_6,1348771,6,builtnewalert,1,22,753480.4588,-329995.3839,753495,-329985,-48.71943719,-2.983074475,22MGB
1348771_7,1348771,7,builtnewalert,1,22,750244.4489,-333396.1675,750255,-333405,-48.7485073,-3.014051708,22MGB
1348771_8,1348771,8,builtnewalert,2,22,752262.526,-329841.5781,752265,-329835,-48.73049979,-2.981741475,22MGB
1348771_9,1348771,9,builtnewalert,1,22,751159.1395,-328590.7798,751155,-328575,-48.74050387,-2.970371731,22MGB
1348771_10,1348771,10,builtnewalert,3,22,748928.6036,-337567.8281,748935,-337575,-48.76029935,-3.051773537,22MGB
1348771_11,1348771,11,builtnewalert,3,22,749312.0934,-334105.7596,749325,-334095,-48.7568572,-3.020306713,22MGB
1348771_12,1348771,12,builtnewalert,3,22,748564.9565,-332834.3984,748575,-332835,-48.76362465,-3.008930127,22MGB
1348771_13,1348771,13,builtnewalert,3,22,754931.658,-337929.9612,754935,-337935,-48.70633843,-3.054913554,22MGB
1348771_14,1348771,14,builtnewalert,3,22,752565.693,-329909.3033,752565,-329895,-48.72780115,-2.982278275,22MGB
1348771_15,1348771,15,builtnewalert,1,22,750118.2536,-337392.8162,750105,-337395,-48.74978154,-3.050124256,22MGB
1348771_16,1348771,16,builtnewalert,1,22,749607.5582,-328602.9925,749595,-328605,-48.75453046,-2.970671678,22MGB
1348771_17,1348771,17,builtnewalert,2,22,752228.6328,-332934.6492,752235,-332925,-48.730712,-3.009675397,22MGB
1348771_18,1348771,18,builtnewalert,4,22,751778.7306,-337317.2634,751785,-337305,-48.73467605,-3.049278801,22MGB
1348771_19,1348771,19,builtnewalert,2,22,750222.2867,-331710.2281,750225,-331695,-48.74880876,-2.998593809,22MGB
1348771_20,1348771,20,builtnewalert,3,22,749400.6914,-328531.3167,749415,-328545,-48.75615008,-2.970132579,22MGB
1348871_1,1348871,1,treelosswet,1,21,422180.2394,-332235.1525,422175,-332235,-57.70033311,-3.005580958,21MVS
1348871_2,1348871,2,treelosswet,2,21,417934.7538,-328786.7342,417945,-328785,-57.73837517,-2.974345996,21MVS
1348871_3,1348871,3,treelosswet,2,21,418304.0844,-333769.5149,418305,-333765,-57.73516594,-3.019398821,21MVS
1348871_4,1348871,4,treelosswet,2,21,422116.4712,-328395.5023,422115,-328395,-57.70085098,-2.97084249,21MVS
1348871_5,1348871,5,treelosswet,2,21,417238.2425,-328674.4731,417225,-328665,-57.74485303,-2.973256065,21MVS
1348871_6,1348871,6,treelosswet,2,21,413518.4084,-329156.8601,413505,-329145,-57.77832856,-2.977575051,21MVS
1348871_7,1348871,7,treelosswet,1,21,419944.3161,-329674.2831,419955,-329685,-57.72029437,-2.98249972,21MVS
1348871_8,1348871,8,treelosswet,1,21,418022.0882,-330684.6259,418035,-330675,-57.73757674,-2.991444072,21MVS
1348871_9,1348871,9,treelosswet,4,21,418640.7099,-336832.5008,418635,-336825,-57.73221509,-3.04708256,21MVS
1348871_10,1348871,10,treelosswet,4,21,419234.1215,-328786.6612,419235,-328785,-57.72676769,-2.974353738,21MVS
1348871_11,1348871,11,treelosswet,1,21,421198.3369,-333909.6669,421185,-333915,-57.70925132,-3.020773075,21MVS
1348871_12,1348871,12,treelosswet,3,21,419589.8913,-333941.357,419595,-333945,-57.72355905,-3.021034987,21MVS
1348871_13,1348871,13,treelosswet,1,21,414526.1408,-337498.6839,414525,-337485,-57.76920361,-3.05302718,21MVS
1348871_14,1348871,14,treelosswet,1,21,413443.0236,-333302.4932,413445,-333315,-57.7788951,-3.015297422,21MVS
1348871_15,1348871,15,treelosswet,3,21,416138.2812,-332286.3874,416145,-332295,-57.75459331,-3.006087418,21MVS
1348871_16,1348871,16,treelosswet,3,21,420102.8794,-329387.1048,420105,-329385,-57.71894289,-2.979786702,21MVS
1348871_17,1348871,17,treelosswet,3,21,421439.469,-329156.62,421425,-329145,-57.70706397,-2.977623297,21MVS
1348871_18,1348871,18,treelosswet,2,21,414873.6612,-328514.4162,414885,-328515,-57.7659074,-2.97188465,21MVS
1348871_19,1348871,19,treelosswet,3,21,419304.1738,-334445.329,419295,-334455,-57.72626166,-3.025646805,21MVS
1348871_20,1348871,20,treelosswet,3,21,419905.4395,-332015.7999,419895,-332025,-57.7208481,-3.003667813,21MVS
1354518_1,1354518,1,treelosswet,3,20,479588.7425,-451799.4985,479595,-451785,-63.18383874,-4.087349953,20MMA
1354518_2,1354518,2,treelosswet,1,20,477957.0315,-451043.6447,477945,-451035,-63.19870268,-4.080561302,20MMA
1354518_3,1354518,3,treelosswet,1,20,478064.6966,-451556.136,478065,-451545,-63.19762268,-4.085175437,20MMA
1354518_4,1354518,4,treelosswet,3,20,474542.5274,-453393.5555,474555,-453405,-63.22925054,-4.101994017,20MMA
1354518_5,1354518,5,treelosswet,4,20,477503.608,-457579.7052,477495,-457575,-63.20277184,-4.139726294,20MMA
1354518_6,1354518,6,treelosswet,4,20,474278.161,-456811.7371,474285,-456825,-63.23169208,-4.13293327,20MMA
1354518_7,1354518,7,treelosswet,2,20,474487.8889,-456145.428,474495,-456135,-63.22979819,-4.126691551,20MMA
1354518_8,1354518,8,treelosswet,3,20,478185.4496,-453593.0282,478185,-453585,-63.19654605,-4.103631169,20MMA
1354518_9,1354518,9,treelosswet,1,20,477650.8659,-451024.6139,477645,-451035,-63.20140549,-4.080560628,20MMA
1354518_10,1354518,10,treelosswet,2,20,480372.5113,-449617.913,480375,-449625,-63.17680708,-4.067810424,20MMA
1354518_11,1354518,11,treelosswet,1,20,476974.433,-450616.7487,476985,-450615,-63.2073507,-4.076759459,20MMA
1354518_12,1354518,12,treelosswet,3,20,480420.3053,-451996.1149,480435,-451995,-63.1762712,-4.089251485,20MMA
1354518_13,1354518,13,treelosswet,1,20,477888.2379,-453718.4401,477885,-453705,-63.19924921,-4.104716113,20MMA
1354518_14,1354518,14,treelosswet,3,20,476035.7332,-453215.5254,476025,-453225,-63.21600598,-4.100369292,20MMA
1354518_15,1354518,15,treelosswet,2,20,480504.8944,-450797.026,480495,-450795,-63.17572827,-4.078395432,20MMA
1354518_16,1354518,16,treelosswet,2,20,478182.679,-455124.5199,478185,-455115,-63.19654944,-4.117472763,20MMA
1354518_17,1354518,17,treelosswet,2,20,474550.4714,-456080.1633,474555,-456075,-63.22925744,-4.126148901,20MMA
1354518_18,1354518,18,treelosswet,1,20,477831.4568,-451276.7454,477825,-451275,-63.19978434,-4.082732265,20MMA
1354518_19,1354518,19,treelosswet,3,20,478828.9636,-453570.5363,478815,-453555,-63.19086991,-4.103361144,20MMA
1354518_20,1354518,20,treelosswet,2,20,473078.1739,-449340.5633,473085,-449325,-63.24248357,-4.065079273,20MMA
1369893_1,1369893,1,builtnewalert,3,22,456043.0298,-763412.5678,456045,-763425,-51.39787733,-6.906444479,22MDT
1369893_2,1369893,2,builtnewalert,1,22,451556.4029,-758183.4194,451545,-758175,-51.43856663,-6.8589186,22MDT
1369893_3,1369893,3,builtnewalert,1,22,451609.3175,-758220.1955,451605,-758205,-51.43802383,-6.859190469,22MDT
1369893_4,1369893,4,builtnewalert,3,22,458120.3578,-758595.6343,458115,-758595,-51.37910546,-6.862768489,22MDT
1369893_5,1369893,5,builtnewalert,1,22,451517.8077,-759009.1851,451515,-759015,-51.43884511,-6.866516782,22MDT
1369893_6,1369893,6,builtnewalert,2,22,455808.266,-756320.7241,455805,-756315,-51.39999598,-6.842127092,22MDT
1369893_7,1369893,7,builtnewalert,2,22,450748.4986,-764060.8541,450735,-764055,-51.44594745,-6.912100752,22MDT
1369893_8,1369893,8,builtnewalert,3,22,449734.9766,-759153.4983,449745,-759165,-51.4548666,-6.867858711,22MDT
1369893_9,1369893,9,builtnewalert,1,22,451476.7859,-759014.3475,451485,-759015,-51.43911664,-6.866516533,22MDT
1369893_10,1369893,10,builtnewalert,2,22,452412.3868,-764332.619,452415,-764325,-51.43074258,-6.914557094,22MDT
1369893_11,1369893,11,builtnewalert,1,22,451432.5962,-759074.3562,451425,-759075,-51.4396602,-6.86705878,22MDT
1369893_12,1369893,12,builtnewalert,1,22,452732.9806,-764447.1929,452745,-764445,-51.42775643,-6.915645275,22MDT
1369893_13,1369893,13,builtnewalert,4,22,454620.6917,-762432.0132,454635,-762435,-51.41063261,-6.897478347,22MDT
1369893_14,1369893,14,builtnewalert,3,22,450384.5229,-758296.4164,450375,-758295,-51.44915711,-6.859994297,22MDT
1369893_15,1369893,15,builtnewalert,4,22,452686.2765,-765421.7608,452685,-765435,-51.42830762,-6.92460007,22MDT
1369893_16,1369893,16,builtnewalert,3,22,457456.252,-759085.7983,457455,-759075,-51.38508259,-6.867105721,22MDT
1369893_17,1369893,17,builtnewalert,2,22,452921.3582,-764582.5893,452925,-764595,-51.4261283,-6.917003598,22MDT
1369893_18,1369893,18,builtnewalert,3,22,454995.6839,-757104.9451,454995,-757095,-51.40733291,-6.84917666,22MDT
1369893_19,1369893,19,builtnewalert,2,22,451478.0116,-758937.5696,451485,-758925,-51.43911589,-6.865702416,22MDT
1369893_20,1369893,20,builtnewalert,2,22,451441.5892,-758070.4416,451455,-758055,-51.43938021,-6.857832365,22MDT
1377803_1,1377803,1,fire,1,22,411720.2605,-916188.5614,411735,-916185,-51.80150532,-8.287629916,22LDR
1377803_2,1377803,2,fire,2,22,410248.0083,-919773.4961,410235,-919785,-51.81519256,-8.320162517,22LDR
1377803_3,1377803,3,fire,2,22,410136.468,-919182.308,410145,-919185,-51.8159986,-8.314734146,22LDR
1377803_4,1377803,4,fire,4,22,413517.8867,-919347.2406,413505,-919335,-51.7854902,-8.316152252,22LDR
1377803_5,1377803,5,fire,4,22,406439.9333,-921793.2454,406425,-921795,-51.84982939,-8.338269317,22LDR
1377803_6,1377803,6,fire,3,22,414184.3364,-915688.4093,414195,-915675,-51.77915923,-8.28306142,22LDR
1377803_7,1377803,7,fire,1,22,414159.0403,-917450.2034,414165,-917445,-51.77946316,-8.299069798,22LDR
1377803_8,1377803,8,fire,3,22,407737.638,-925075.0246,407745,-925065,-51.83790539,-8.36787008,22LDR
1377803_9,1377803,9,fire,1,22,411688.9597,-915487.8558,411675,-915495,-51.80203748,-8.281388092,22LDR
1377803_10,1377803,10,fire,1,22,413433.4316,-917658.3033,413445,-917655,-51.7860048,-8.300956315,22LDR
1377803_11,1377803,11,fire,1,22,411231.9625,-916849.1818,411225,-916845,-51.80614831,-8.293589973,22LDR
1377803_12,1377803,12,fire,2,22,411462.8867,-922324.1053,411465,-922335,-51.80407028,-8.343248765,22LDR
1377803_13,1377803,13,fire,2,22,412633.0135,-922579.2811,412635,-922575,-51.79344948,-8.34544086,22LDR
1377803_14,1377803,14,fire,2,22,410280.8561,-919565.6014,410295,-919575,-51.81464379,-8.318264291,22LDR
1377803_15,1377803,15,fire,3,22,413963.4616,-916341.7487,413955,-916335,-51.78135021,-8.289026584,22LDR
1377803_16,1377803,16,fire,1,22,413719.653,-916076.7256,413715,-916065,-51.78352461,-8.286580275,22LDR
1377803_17,1377803,17,fire,2,22,413584.7306,-921999.0738,413595,-922005,-51.78472103,-8.340302825,22LDR
1377803_18,1377803,18,fire,3,22,409284.1539,-922848.4741,409275,-922845,-51.82396802,-8.347820603,22LDR
1377803_19,1377803,19,fire,3,22,409829.7728,-922271.1693,409815,-922275,-51.81905332,-8.342675423,22LDR
1377803_20,1377803,20,fire,3,22,410885.9508,-918409.4415,410895,-918405,-51.80917365,-8.307693344,22LDR
1382159_1,1382159,1,builtnewalert,2,22,414983.8851,-1008084.088,414975,-1008075,-51.773791,-9.118778189,22LDQ
1382159_2,1382159,2,builtnewalert,2,22,412919.8517,-1013859.664,412905,-1013865,-51.79274419,-9.171103245,22LDQ
1382159_3,1382159,3,builtnewalert,3,22,416740.0467,-1010952.043,416745,-1010955,-51.75773866,-9.144859478,22LDQ
1382159_4,1382159,4,builtnewalert,4,22,413434.6602,-1008429.322,413445,-1008435,-51.78772138,-9.122004205,22LDQ
1382159_5,1382159,5,builtnewalert,4,22,408931.6414,-1011205.278,408945,-1011195,-51.82872987,-9.146874825,22LDQ
1382159_6,1382159,6,builtnewalert,2,22,414267.8322,-1014113.67,414255,-1014105,-51.78046194,-9.173300561,22LDQ
1382159_7,1382159,7,builtnewalert,3,22,415947.2348,-1011679.112,415935,-1011675,-51.76512428,-9.151355833,22LDQ
1382159_8,1382159,8,builtnewalert,1,22,408813.4248,-1013355.345,408825,-1013355,-51.82986727,-9.166407494,22LDQ
1382159_9,1382159,9,builtnewalert,1,22,408861.0362,-1013336.971,408855,-1013325,-51.8295936,-9.166136798,22LDQ
1382159_10,1382159,10,builtnewalert,2,22,414075.1821,-1006591.644,414075,-1006605,-51.78195223,-9.105465718,22LDQ
1382159_11,1382159,11,builtnewalert,2,22,416934.0172,-1012062.113,416925,-1012065,-51.75612171,-9.154901985,22LDQ
1382159_12,1382159,12,builtnewalert,2,22,416379.7031,-1008445.766,416385,-1008435,-51.76096662,-9.122061181,22LDQ
1382159_13,1382159,13,builtnewalert,3,22,417129.6951,-1007525.095,417135,-1007535,-51.75412432,-9.113935581,22LDQ
1382159_14,1382159,14,builtnewalert,3,22,417112.8184,-1005972.114,417105,-1005975,-51.75436774,-9.099825987,22LDQ
1382159_15,1382159,15,builtnewalert,3,22,409138.4129,-1006536.775,409125,-1006545,-51.82699485,-9.104823592,22LDQ
1382159_16,1382159,16,builtnewalert,3,22,418248.3943,-1008064.303,418245,-1008075,-51.74403331,-9.118840275,22LDQ
1382159_17,1382159,17,builtnewalert,1,22,412597.4955,-1014074.134,412605,-1014075,-51.79547886,-9.172996517,22LDQ
1382159_18,1382159,18,builtnewalert,1,22,412741.3494,-1013835.473,412755,-1013835,-51.7941088,-9.170828926,22LDQ
1382159_19,1382159,19,builtnewalert,1,22,414431.7288,-1005008.331,414435,-1005015,-51.7786452,-9.091092456,22LDQ
1382159_20,1382159,20,builtnewalert,1,22,417872.9106,-1005189.962,417885,-1005195,-51.7472553,-9.092786078,22LDQ
1386398_1,1386398,1,wetshort,2,22,593743.7526,-1104132.094,593745,-1104135,-50.14469048,-9.987347997,22LEQ
1386398_2,1386398,2,wetshort,3,22,589627.4611,-1098367.978,589635,-1098375,-50.18231629,-9.935350596,22LEQ
1386398_3,1386398,3,wetshort,2,22,590515.9177,-1095925.508,590505,-1095915,-50.17443612,-9.913083698,22LEQ
1386398_4,1386398,4,wetshort,2,22,594747.2048,-1102071.176,594735,-1102065,-50.135708,-9.968604544,22LEQ
1386398_5,1386398,5,wetshort,1,22,591407.5576,-1103341.35,591405,-1103355,-50.16605652,-9.980348083,22LEQ
1386398_6,1386398,6,wetshort,4,22,596502.5115,-1098635.778,596505,-1098645,-50.119644,-9.937633495,22LEQ
1386398_7,1386398,7,wetshort,3,22,598774.1492,-1103224.128,598785,-1103235,-50.09873281,-9.979087702,22LEQ
1386398_8,1386398,8,wetshort,3,22,598439.5851,-1103714.78,598425,-1103715,-50.1020051,-9.983437425,22LEQ
1386398_9,1386398,9,wetshort,3,22,589833.1519,-1097073.753,589845,-1097085,-50.18042975,-9.923679565,22LEQ
1386398_10,1386398,10,wetshort,1,22,590056.266,-1099293.34,590055,-1099305,-50.17846417,-9.943751835,22LEQ
1386398_11,1386398,11,wetshort,2,22,591988.4308,-1097538.541,591975,-1097535,-50.16099085,-9.927701151,22LEQ
1386398_12,1386398,12,wetshort,3,22,589754.6935,-1096986.321,589755,-1096995,-50.1812527,-9.922867639,22LEQ
1386398_13,1386398,13,wetshort,2,22,593887.222,-1101455.427,593895,-1101465,-50.14338511,-9.963198149,22LEQ
1386398_14,1386398,14,wetshort,1,22,591686.6618,-1094631.191,591675,-1094625,-50.163794,-9.901390965,22LEQ
1386398_15,1386398,15,wetshort,4,22,596781.9298,-1103704.364,596775,-1103715,-50.11705787,-9.983477632,22LEQ
1386398_16,1386398,16,wetshort,3,22,589265.9817,-1098744.784,589275,-1098735,-50.18559206,-9.938614325,22LEQ
1386398_17,1386398,17,wetshort,1,22,592062.0076,-1097737.387,592065,-1097745,-50.16016508,-9.929598258,22LEQ
1386398_18,1386398,18,wetshort,2,22,596825.7816,-1100678.295,596835,-1100685,-50.11658429,-9.956074351,22LEQ
1386398_19,1386398,19,wetshort,1,22,591015.8703,-1094798.517,591015,-1094805,-50.16980961,-9.903033752,22LEQ
1386398_20,1386398,20,wetshort,1,22,593964.9514,-1101394.14,593955,-1101405,-50.14283918,-9.962654131,22LEQ
1398961_1,1398961,1,treelosswet,1,20,498896.2843,-1377177.837,498885,-1377165,-63.01026023,-12.45769039,20LMM
1398961_2,1398961,2,treelosswet,1,20,498766.8266,-1379439.212,498765,-1379445,-63.01136537,-12.47830857,20LMM
1398961_3,1398961,3,treelosswet,3,20,500671.6459,-1378802.651,500685,-1378815,-62.99369627,-12.4726116,20LMM
1398961_4,1398961,4,treelosswet,2,20,498100.5105,-1380429.001,498105,-1380435,-63.01743977,-12.48726088,20LMM
1398961_5,1398961,5,treelosswet,2,20,499682.3238,-1381898.074,499695,-1381905,-63.00280707,-12.50055473,20LMM
1398961_6,1398961,6,treelosswet,3,20,499830.6806,-1382593.331,499845,-1382595,-63.00142658,-12.50679445,20LMM
1398961_7,1398961,7,treelosswet,1,20,501344.8747,-1377523.201,501345,-1377525,-62.98762315,-12.46094581,20LMM
1398961_8,1398961,8,treelosswet,2,20,498801.2088,-1374106.499,498795,-1374105,-63.01108724,-12.43001849,20LMM
1398961_9,1398961,9,treelosswet,3,20,498675.4517,-1376396.661,498675,-1376385,-63.01219233,-12.4506367,20LMM
1398961_10,1398961,10,treelosswet,4,20,500906.5814,-1381070.117,500895,-1381065,-62.99176309,-12.49295845,20LMM
1398961_11,1398961,11,treelosswet,1,20,499608.7316,-1380412.27,499605,-1380405,-63.0036352,-12.48699013,20LMM
1398961_12,1398961,12,treelosswet,3,20,499248.3755,-1378494.815,499245,-1378485,-63.00694783,-12.46962737,20LMM
1398961_13,1398961,13,treelosswet,2,20,498010.6899,-1381860.5,498015,-1381845,-63.01826894,-12.50001154,20LMM
1398961_14,1398961,14,treelosswet,3,20,498428.7771,-1376167.904,498435,-1376175,-63.01440064,-12.44873754,20LMM
1398961_15,1398961,15,treelosswet,3,20,499157.7498,-1382034.71,499155,-1382025,-63.007777,-12.5016398,20LMM
1398961_16,1398961,16,treelosswet,1,20,501432.446,-1377581.409,501435,-1377585,-62.98679493,-12.46148836,20LMM
1398961_17,1398961,17,treelosswet,1,20,499161.6098,-1380027.058,499155,-1380015,-63.00777646,-12.48346325,20LMM
1398961_18,1398961,18,treelosswet,2,20,499076.6614,-1377053.513,499065,-1377045,-63.00860384,-12.45660528,20LMM
1398961_19,1398961,19,treelosswet,2,20,498355.9666,-1380139.47,498345,-1380135,-63.01523088,-12.4845481,20LMM
1398961_20,1398961,20,treelosswet,4,20,504515.5985,-1381979.506,504525,-1381965,-62.958354,-12.50109411,20LMM
1402267_1,1402267,1,oldcrop_short,2,20,749698.1042,-1461968.919,749685,-1461975,-60.69607867,-13.21423175,20LQL
1402267_2,1402267,2,oldcrop_short,3,20,756700.3894,-1457502.148,756705,-1457505,-60.63173056,-13.17325463,20LQL
1402267_3,1402267,3,oldcrop_short,1,20,750872.5081,-1459038.965,750885,-1459035,-60.68526253,-13.18756844,20LQL
1402267_4,1402267,4,oldcrop_short,2,20,749707.5872,-1456395.941,749715,-1456395,-60.69627435,-13.16381267,20LQL
1402267_5,1402267,5,oldcrop_short,3,20,751984.7299,-1456963.487,751995,-1456965,-60.67520395,-13.16877309,20LQL
1402267_6,1402267,6,oldcrop_short,4,20,758820.241,-1455070.982,758835,-1455075,-60.61230465,-13.15111816,20LQL
1402267_7,1402267,7,oldcrop_short,3,20,753249.9488,-1454811.074,753255,-1454805,-60.66377151,-13.14915184,20LQL
1402267_8,1402267,8,oldcrop_short,1,20,757107.9337,-1455866.921,757095,-1455855,-60.62827825,-13.15831396,20LQL
1402267_9,1402267,9,oldcrop_short,3,20,758422.695,-1459716.592,758415,-1459725,-60.61576994,-13.19316559,20LQL
1402267_10,1402267,10,oldcrop_short,2,20,759237.2946,-1455337.214,759225,-1455345,-60.60868555,-13.15352408,20LQL
1402267_11,1402267,11,oldcrop_short,1,20,753510.2594,-1462638.533,753525,-1462635,-60.66060962,-13.2198733,20LQL
1402267_12,1402267,12,oldcrop_short,1,20,755539.1246,-1460833.124,755535,-1460835,-60.64222968,-13.2034402,20LQL
1402267_13,1402267,13,oldcrop_short,3,20,757842.001,-1460262.82,757845,-1460265,-60.62097855,-13.19809324,20LQL
1402267_14,1402267,14,oldcrop_short,2,20,751010.7838,-1454706.632,751005,-1454715,-60.68452295,-13.14852651,20LQL
1402267_15,1402267,15,oldcrop_short,2,20,757943.0886,-1454912.162,757935,-1454925,-60.62061497,-13.14983996,20LQL
1402267_16,1402267,16,oldcrop_short,4,20,755679.9441,-1461826.026,755685,-1461825,-60.64076055,-13.21237196,20LQL
1402267_17,1402267,17,oldcrop_short,2,20,756646.3487,-1461151.65,756645,-1461165,-60.63196535,-13.20632717,20LQL
1402267_18,1402267,18,oldcrop_short,1,20,750234.9743,-1463358.436,750225,-1463355,-60.69098141,-13.22665537,20LQL
1402267_19,1402267,19,oldcrop_short,1,20,752148.342,-1454086.723,752145,-1454085,-60.6740664,-13.14273943,20LQL
1402267_20,1402267,20,oldcrop_short,3,20,751985.6306,-1461005.984,751995,-1461015,-60.67485805,-13.20536523,20LQL
1412057_1,1412057,1,fire,3,20,595513.1521,-1698797.173,595515,-1698795,-62.11005723,-15.36410663,20LNJ
1412057_2,1412057,2,fire,1,20,588692.4523,-1699362.854,588705,-1699365,-62.17348289,-15.36950376,20LNJ
1412057_3,1412057,3,fire,2,20,591160.7897,-1701561.018,591165,-1701555,-62.15048315,-15.38921499,20LNJ
1412057_4,1412057,4,fire,3,20,593234.1897,-1694598.83,593235,-1694595,-62.13145591,-15.32622284,20LNJ
1412057_5,1412057,5,fire,4,20,588197.9625,-1701104.692,588195,-1701105,-62.17817284,-15.38525092,20LNJ
1412057_6,1412057,6,fire,1,20,589510.7934,-1700210.178,589515,-1700205,-62.165906,-15.37706921,20LNJ
1412057_7,1412057,7,fire,3,20,589710.3043,-1692447.183,589725,-1692435,-62.16422881,-15.30682117,20LNJ
1412057_8,1412057,8,fire,1,20,587937.3964,-1697920.416,587925,-1697925,-62.1808009,-15.35651299,20LNJ
1412057_9,1412057,9,fire,1,20,587375.5475,-1699341.258,587385,-1699335,-62.18578227,-15.36927785,20LNJ
1412057_10,1412057,10,fire,2,20,586752.2283,-1692066.649,586755,-1692075,-62.19190427,-15.30366843,20LNJ
1412057_11,1412057,11,fire,1,20,588036.4364,-1698373.274,588045,-1698375,-62.17966704,-15.36057689,20LNJ
1412057_12,1412057,12,fire,1,20,587639.081,-1698384.202,587625,-1698375,-62.18357998,-15.36059125,20LNJ
1412057_13,1412057,13,fire,3,20,593377.1115,-1698507.158,593385,-1698495,-62.12991269,-15.36147303,20LNJ
1412057_14,1412057,14,fire,2,20,594962.8141,-1698709.82,594975,-1698705,-62.11509158,-15.36331308,20LNJ
1412057_15,1412057,15,fire,2,20,593443.3491,-1700192.086,593445,-1700205,-62.12928953,-15.37692904,20LNJ
1412057_16,1412057,16,fire,2,20,589609.2395,-1692824.078,589605,-1692825,-62.16533253,-15.31035095,20LNJ
1412057_17,1412057,17,fire,4,20,588925.9304,-1699442.159,588915,-1699455,-62.17152313,-15.37031009,20LNJ
1412057_18,1412057,18,fire,3,20,590861.0926,-1697814.985,590865,-1697805,-62.15341534,-15.35532588,20LNJ
1412057_19,1412057,19,fire,3,20,593601.8629,-1692445.941,593595,-1692435,-62.12818343,-15.30668354,20LNJ
1412057_20,1412057,20,fire,2,20,593194.8285,-1694039.489,593205,-1694025,-62.13175662,-15.32107116,20LNJ
1415162_1,1415162,1,cropnew,3,21,522721.4909,-1776604.664,522735,-1776615,-56.7874336,-16.06932121,21LWC
1415162_2,1415162,2,cropnew,3,21,519358.6506,-1780314.515,519345,-1780305,-56.81909892,-16.10270902,21LWC
1415162_3,1415162,3,cropnew,2,21,523986.3472,-1773893.312,523995,-1773885,-56.77568063,-16.04462918,21LWC
1415162_4,1415162,4,cropnew,1,21,526091.0298,-1776165.377,526095,-1776165,-56.75602361,-16.06521959,21LWC
1415162_5,1415162,5,cropnew,2,21,522205.3449,-1776934.064,522195,-1776945,-56.79247934,-16.07230946,21LWC
1415162_6,1415162,6,cropnew,3,21,523216.7889,-1774791.059,523215,-1774785,-56.78296368,-16.05277296,21LWC
1415162_7,1415162,7,cropnew,4,21,522071.3514,-1778818.326,522075,-1778805,-56.79358397,-16.08912547,21LWC
1415162_8,1415162,8,cropnew,2,21,523718.5193,-1774576.081,523725,-1774575,-56.77819783,-16.05086962,21LWC
1415162_9,1415162,9,cropnew,1,21,526075.9583,-1777071.604,526065,-1777065,-56.75629419,-16.07335615,21LWC
1415162_10,1415162,10,cropnew,1,21,525298.0402,-1772035.429,525285,-1772025,-56.76364084,-16.02780126,21LWC
1415162_11,1415162,11,cropnew,1,21,523441.3348,-1780916.613,523455,-1780905,-56.78065927,-16.10809718,21LWC
1415162_12,1415162,12,cropnew,2,21,523981.6464,-1774424.679,523995,-1774425,-56.77567516,-16.04951095,21LWC
1415162_13,1415162,13,cropnew,2,21,521132.8477,-1778938.242,521145,-1778925,-56.80227898,-16.09021853,21LWC
1415162_14,1415162,14,cropnew,1,21,523809.7002,-1772006.641,523815,-1771995,-56.77738233,-16.02754475,21LWC
1415162_15,1415162,15,cropnew,3,21,523896.8682,-1777997.057,523905,-1777995,-56.77648052,-16.08178565,21LWC
1415162_16,1415162,16,cropnew,3,21,525248.699,-1778644.282,525255,-1778655,-56.76385061,-16.08773867,21LWC
1415162_17,1415162,17,cropnew,1,21,525453.6838,-1775735.156,525465,-1775745,-56.7619183,-16.0614293,21LWC
1415162_18,1415162,18,cropnew,2,21,523592.0808,-1774653.124,523605,-1774665,-56.77931879,-16.0516844,21LWC
1415162_19,1415162,19,cropnew,4,21,525369.3143,-1778581.304,525375,-1778595,-56.76272919,-16.08719501,21LWC
1415162_20,1415162,20,cropnew,3,21,518619.8539,-1774776.241,518625,-1774785,-56.82587528,-16.05281213,21LWC
1416380_1,1416380,1,treelosswet,1,20,510768.1452,-1807190.599,510765,-1807185,-62.89920949,-16.34576269,20KNG
1416380_2,1416380,2,treelosswet,3,20,514095.2086,-1803693.687,514095,-1803705,-62.86805252,-16.3142859,20KNG
